Activity ID,Activity Name,Original Duration,Remaining Duration,Baseline Start,Baseline Finish,Start,Finish,Total Float,task_code,status_code,wbs_id,task_name,pred_list,pred_details,succ_list,succ_details,start_date,end_date,delete_record_flag_x,predtask__projwbs__wbs_full_name,task__projwbs__wbs_full_name,predtask__task_name,task__task_name,pred_task_id,task_id,pred_type,PREDTASK__status_code,TASK__status_code,lag_hr_cnt,delete_record_flag_y,Delay_Duration,Delay_Status,Predecessor_Count,Successor_Count
HE-WS-0030,Design Review Workshop,1,0,2023-10-09,2023-10-10,09-Oct-23 A,10-Oct-23 A,,HE-WS-0030,Completed,P2543-R01-Oct24..1.PM.12,Design Review Workshop,"HC-GN-0110, ML1002-A02, HE-PI-0320, HE-PI-0390, HE-PI-0460, HE-PR-0110, ML1005-B01, HE-PI-0530, HC-GN-0050, HE-WS-0090, ML1002","HC-GN-0110: FS, ML1002-A02: FS, HE-PI-0320: FS, HE-PI-0390: FS, HE-PI-0460: FS, HE-PR-0110: FS, ML1005-B01: FS, HE-PI-0530: FS, HC-GN-0050: FS, HE-WS-0090: FS, ML1002: SS","ML1219-B19, HE-PR-1130, HE-PI-0170, HE-PR-0870, HE-PR-0450, HE-PR-0570, HE-PR-1280, HE-PR-1330, HE-PR-1380, HE-PR-1430, HE-PR-1480, HE-PR-1530, HE-PR-1580, ML1012-B06, HE-PR-0250, HE-WS-0210, HE-HS-0970, HE-PI-0150, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-P","ML1219-B19: FF, HE-PR-1130: FS, HE-PI-0170: FS, HE-PR-0870: FS, HE-PR-0450: FS, HE-PR-0570: FS, HE-PR-1280: FS, HE-PR-1330: FS, HE-PR-1380: FS, HE-PR-1430: FS, HE-PR-1480: FS, HE-PR-1530: FS, HE-PR-1580: FS, ML1012-B06: FS, HE-PR-0250: FS, HE-WS-0210: FS,",2023-10-09 00:00:00,2023-10-10 00:00:00,,P2543-R01-Oct24..ML Milestones,P2543-R01-Oct24..1.PM.12 Workshops,Project Kick off Meeting,Design Review Workshop,ML1002,HE-WS-0030,SS,Completed,Completed,0,,0,2,11,22
HE-WS-0090,Plot Plan Layout Review Workshop,1,0,2023-10-24,2023-10-25,24-Oct-23 A,25-Oct-23 A,,HE-WS-0090,Completed,P2543-R01-Oct24..1.PM.12,Plot Plan Layout Review Workshop,"HE-PI-0320, HE-PI-0390, HE-PI-0460, HE-PI-0530","HE-PI-0320: FS, HE-PI-0390: FS, HE-PI-0460: FS, HE-PI-0530: FS","HE-EL-0490, HE-WS-0030","HE-EL-0490: FS, HE-WS-0030: FS",2023-10-24 00:00:00,2023-10-25 00:00:00,,"P2543-R01-Oct24..1.EN.7.24.11 Overall Plot Plan - 56"" Pipeline Launcher and metering Station (Habshan Complex)",P2543-R01-Oct24..1.PM.12 Workshops,"Issue ICR- Overall Plot Plan- 56"" Pipeline Launcher and metering Station (Habshan Complex)",Plot Plan Layout Review Workshop,HE-PI-0320,HE-WS-0090,FS,Completed,Completed,0,,0,2,4,2
HE-WS-0090,Plot Plan Layout Review Workshop,1,0,2023-10-24,2023-10-25,24-Oct-23 A,25-Oct-23 A,,HE-WS-0090,Completed,P2543-R01-Oct24..1.PM.12,Plot Plan Layout Review Workshop,"HE-PI-0320, HE-PI-0390, HE-PI-0460, HE-PI-0530","HE-PI-0320: FS, HE-PI-0390: FS, HE-PI-0460: FS, HE-PI-0530: FS","HE-EL-0490, HE-WS-0030","HE-EL-0490: FS, HE-WS-0030: FS",2023-10-24 00:00:00,2023-10-25 00:00:00,,"P2543-R01-Oct24..1.EN.7.24.13 Overall Plot Plan - 52"" Pipeline SWEIHAN CRS",P2543-R01-Oct24..1.PM.12 Workshops,"Issue ICR- Overall Plot Plan-52"" Pipeline SWEIHAN CRS",Plot Plan Layout Review Workshop,HE-PI-0390,HE-WS-0090,FS,Completed,Completed,0,,0,2,4,2
HE-WS-0090,Plot Plan Layout Review Workshop,1,0,2023-10-24,2023-10-25,24-Oct-23 A,25-Oct-23 A,,HE-WS-0090,Completed,P2543-R01-Oct24..1.PM.12,Plot Plan Layout Review Workshop,"HE-PI-0320, HE-PI-0390, HE-PI-0460, HE-PI-0530","HE-PI-0320: FS, HE-PI-0390: FS, HE-PI-0460: FS, HE-PI-0530: FS","HE-EL-0490, HE-WS-0030","HE-EL-0490: FS, HE-WS-0030: FS",2023-10-24 00:00:00,2023-10-25 00:00:00,,"P2543-R01-Oct24..1.EN.7.24.14 Overall Plot Plan - 4"" N2 Source Pipeline",P2543-R01-Oct24..1.PM.12 Workshops,"Issue ICR- Overall Plot Plan - 4"" N2 Source Pipeline",Plot Plan Layout Review Workshop,HE-PI-0460,HE-WS-0090,FS,Completed,Completed,0,,0,2,4,2
HE-WS-0090,Plot Plan Layout Review Workshop,1,0,2023-10-24,2023-10-25,24-Oct-23 A,25-Oct-23 A,,HE-WS-0090,Completed,P2543-R01-Oct24..1.PM.12,Plot Plan Layout Review Workshop,"HE-PI-0320, HE-PI-0390, HE-PI-0460, HE-PI-0530","HE-PI-0320: FS, HE-PI-0390: FS, HE-PI-0460: FS, HE-PI-0530: FS","HE-EL-0490, HE-WS-0030","HE-EL-0490: FS, HE-WS-0030: FS",2023-10-24 00:00:00,2023-10-25 00:00:00,,P2543-R01-Oct24..1.EN.7.24.22 Plot Plan - Block Valve Station (7 nos),P2543-R01-Oct24..1.PM.12 Workshops,Issue ICR- Plot plan - BVS,Plot Plan Layout Review Workshop,HE-PI-0530,HE-WS-0090,FS,Completed,Completed,0,,0,2,4,2
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,P2543-R01-Oct24..1.2.13.9 HSE Studies,P2543-R01-Oct24..1.PM.12 Workshops,Place LOA/FOA - HSE Studies,HAZID /ENVID/OHID/ PHSER Workshop,HS-GN-0110,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,"P2543-R01-Oct24..1.EN.7.24.14 Overall Plot Plan - 4"" N2 Source Pipeline",P2543-R01-Oct24..1.PM.12 Workshops,"Receive Company Comments- Overall Plot Plan - 4"" N2 Source Pipeline",HAZID /ENVID/OHID/ PHSER Workshop,HE-PI-0470,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,P2543-R01-Oct24..1.EN.3.3 Process Design Basis,P2543-R01-Oct24..1.PM.12 Workshops,Receive Company Comments-Design Basis,HAZID /ENVID/OHID/ PHSER Workshop,HE-DB-0020,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,"P2543-R01-Oct24..1.EN.7.24.11 Overall Plot Plan - 56"" Pipeline Launcher and metering Station (Habshan Complex)",P2543-R01-Oct24..1.PM.12 Workshops,"Receive Company Comments- Overall Plot Plan- 56"" Pipeline Launcher and metering Station (Habshan Complex)",HAZID /ENVID/OHID/ PHSER Workshop,HE-PI-0330,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,P2543-R01-Oct24..1.EN.4.1 HAZID / ENVID / OHID Procedure,P2543-R01-Oct24..1.PM.12 Workshops,Receive Company Comments - HAZID / ENVID / OHID Procedure,HAZID /ENVID/OHID/ PHSER Workshop,HE-HS-0140,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,P2543-R01-Oct24..1.EN.3.7 Process Flow Diagrams,P2543-R01-Oct24..1.PM.12 Workshops,Receive Company Comments- Process Flow Diagrams ( New + Existing),HAZID /ENVID/OHID/ PHSER Workshop,HE-PR-0050,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,P2543-R01-Oct24..1.EN.4.1 HAZID / ENVID / OHID Procedure,P2543-R01-Oct24..1.PM.12 Workshops,Issue ICR - HAZID / ENVID / OHID Procedure,HAZID /ENVID/OHID/ PHSER Workshop,HE-HS-0130,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,P2543-R01-Oct24..1.EN.7.24.22 Plot Plan - Block Valve Station (7 nos),P2543-R01-Oct24..1.PM.12 Workshops,Receive Company Comments- Plot plan - BVS,HAZID /ENVID/OHID/ PHSER Workshop,HE-PI-0540,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,"P2543-R01-Oct24..1.EN.7.24.13 Overall Plot Plan - 52"" Pipeline SWEIHAN CRS",P2543-R01-Oct24..1.PM.12 Workshops,"Receive Company Comments- Overall Plot Plan - 52"" Pipeline SWEIHAN CRS",HAZID /ENVID/OHID/ PHSER Workshop,HE-PI-0400,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,P2543-R01-Oct24..1.EN.4.3 Project HSE Philosophy,P2543-R01-Oct24..1.PM.12 Workshops,Receive Company Comments-HSE Philosophy,HAZID /ENVID/OHID/ PHSER Workshop,HE-HS-0080,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0020,HAZID /ENVID/OHID/ PHSER Workshop,2,0,2023-10-31,2023-11-02,31-Oct-23 A,02-Nov-23 A,,HE-WS-0020,Completed,P2543-R01-Oct24..1.PM.12,HAZID /ENVID/OHID/ PHSER Workshop,"HS-GN-0110, HE-PI-0470, HE-DB-0020, HE-PI-0330, HE-HS-0140, HE-PR-0050, HE-HS-0130, HE-PI-0540, HE-PI-0400, HE-HS-0080, HE-PR-1250","HS-GN-0110: FS, HE-PI-0470: FS, HE-DB-0020: FS, HE-PI-0330: FS, HE-HS-0140: FS, HE-PR-0050: FS, HE-HS-0130: FS, HE-PI-0540: FS, HE-PI-0400: FS, HE-HS-0080: FS, HE-PR-1250: FS","HE-HS-0970, HE-HS-0670, HE-WS-0050, HE-HS-0490, HE-PI-0130, C-COM-790, CAB-5290, HE-HS-0550, HE-PI-0150","HE-HS-0970: FS, HE-HS-0670: FS, HE-WS-0050: FS, HE-HS-0490: FS, HE-PI-0130: FS, C-COM-790: FS, CAB-5290: FS, HE-HS-0550: FS, HE-PI-0150: FS",2023-10-31 00:00:00,2023-11-02 00:00:00,,P2543-R01-Oct24..1.EN.3.19 Heat & Material Balance,P2543-R01-Oct24..1.PM.12 Workshops,Receive Company Comments-  H&MB Report,HAZID /ENVID/OHID/ PHSER Workshop,HE-PR-1250,HE-WS-0020,FS,Completed,Completed,0,,0,2,11,9
HE-WS-0210,HAZOP Workshop,2,0,2023-11-21,2023-11-23,21-Nov-23 A,23-Nov-23 A,,HE-WS-0210,Completed,P2543-R01-Oct24..1.PM.12,HAZOP Workshop,"HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-PR-0130, HE-HS-0230","HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-PR-0130: FS 5, HE-HS-0230: FS","ML2059-B05, HE-WS-0310, HE-HS-0490, HE-HS-0670","ML2059-B05: FF, HE-WS-0310: FS, HE-HS-0490: FS, HE-HS-0670: FS",2023-11-21 00:00:00,2023-11-23 00:00:00,,P2543-R01-Oct24..1.EN.3.7 Process Flow Diagrams,P2543-R01-Oct24..1.PM.12 Workshops,Issue ICR- Process Flow Diagrams ( New + Existing),HAZOP Workshop,HE-PR-0040,HE-WS-0210,FS,Completed,Completed,0,,0,2,7,4
HE-WS-0210,HAZOP Workshop,2,0,2023-11-21,2023-11-23,21-Nov-23 A,23-Nov-23 A,,HE-WS-0210,Completed,P2543-R01-Oct24..1.PM.12,HAZOP Workshop,"HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-PR-0130, HE-HS-0230","HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-PR-0130: FS 5, HE-HS-0230: FS","ML2059-B05, HE-WS-0310, HE-HS-0490, HE-HS-0670","ML2059-B05: FF, HE-WS-0310: FS, HE-HS-0490: FS, HE-HS-0670: FS",2023-11-21 00:00:00,2023-11-23 00:00:00,,P2543-R01-Oct24..1.EN.3.19 Heat & Material Balance,P2543-R01-Oct24..1.PM.12 Workshops,Issue ICR- H&MB Report,HAZOP Workshop,HE-PR-1240,HE-WS-0210,FS,Completed,Completed,0,,0,2,7,4
HE-WS-0210,HAZOP Workshop,2,0,2023-11-21,2023-11-23,21-Nov-23 A,23-Nov-23 A,,HE-WS-0210,Completed,P2543-R01-Oct24..1.PM.12,HAZOP Workshop,"HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-PR-0130, HE-HS-0230","HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-PR-0130: FS 5, HE-HS-0230: FS","ML2059-B05, HE-WS-0310, HE-HS-0490, HE-HS-0670","ML2059-B05: FF, HE-WS-0310: FS, HE-HS-0490: FS, HE-HS-0670: FS",2023-11-21 00:00:00,2023-11-23 00:00:00,,P2543-R01-Oct24..1.EN.3.19 Heat & Material Balance,P2543-R01-Oct24..1.PM.12 Workshops,Receive Company Comments-  H&MB Report,HAZOP Workshop,HE-PR-1250,HE-WS-0210,FS,Completed,Completed,0,,0,2,7,4
HE-WS-0210,HAZOP Workshop,2,0,2023-11-21,2023-11-23,21-Nov-23 A,23-Nov-23 A,,HE-WS-0210,Completed,P2543-R01-Oct24..1.PM.12,HAZOP Workshop,"HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-PR-0130, HE-HS-0230","HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-PR-0130: FS 5, HE-HS-0230: FS","ML2059-B05, HE-WS-0310, HE-HS-0490, HE-HS-0670","ML2059-B05: FF, HE-WS-0310: FS, HE-HS-0490: FS, HE-HS-0670: FS",2023-11-21 00:00:00,2023-11-23 00:00:00,,P2543-R01-Oct24..1.EN.3.7 Process Flow Diagrams,P2543-R01-Oct24..1.PM.12 Workshops,Re-Issue for HAZOP Studies- Process Flow Diagrams ( New + Existing),HAZOP Workshop,HE-PR-0060,HE-WS-0210,FS,Completed,Completed,0,,0,2,7,4
HE-WS-0210,HAZOP Workshop,2,0,2023-11-21,2023-11-23,21-Nov-23 A,23-Nov-23 A,,HE-WS-0210,Completed,P2543-R01-Oct24..1.PM.12,HAZOP Workshop,"HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-PR-0130, HE-HS-0230","HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-PR-0130: FS 5, HE-HS-0230: FS","ML2059-B05, HE-WS-0310, HE-HS-0490, HE-HS-0670","ML2059-B05: FF, HE-WS-0310: FS, HE-HS-0490: FS, HE-HS-0670: FS",2023-11-21 00:00:00,2023-11-23 00:00:00,,P2543-R01-Oct24..1.PM.12 Workshops,P2543-R01-Oct24..1.PM.12 Workshops,Design Review Workshop,HAZOP Workshop,HE-WS-0030,HE-WS-0210,FS,Completed,Completed,0,,0,2,7,4
HE-WS-0210,HAZOP Workshop,2,0,2023-11-21,2023-11-23,21-Nov-23 A,23-Nov-23 A,,HE-WS-0210,Completed,P2543-R01-Oct24..1.PM.12,HAZOP Workshop,"HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-PR-0130, HE-HS-0230","HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-PR-0130: FS 5, HE-HS-0230: FS","ML2059-B05, HE-WS-0310, HE-HS-0490, HE-HS-0670","ML2059-B05: FF, HE-WS-0310: FS, HE-HS-0490: FS, HE-HS-0670: FS",2023-11-21 00:00:00,2023-11-23 00:00:00,,P2543-R01-Oct24..1.EN.3.11 P&ID's (New),P2543-R01-Oct24..1.PM.12 Workshops,Re-Issue for HAZOP Studies- P&ID's review,HAZOP Workshop,HE-PR-0130,HE-WS-0210,FS,Completed,Completed,5,,0,2,7,4
